date,latitude,longitude,uv_index
01/01/2020 12:00,-36,112,12.38
01/01/2020 12:00,-36,116,12.44
01/01/2020 12:00,-36,120,12.19
01/01/2020 12:00,-36,124,12.07
01/01/2020 12:00,-36,128,12
01/01/2020 12:00,-32,112,13.72
01/01/2020 12:00,-32,116,13.57
01/01/2020 12:00,-32,120,13.89
01/01/2020 12:00,-32,124,13.35
01/01/2020 12:00,-32,128,13.39
01/01/2020 12:00,-28,112,15.32
01/01/2020 12:00,-28,116,15.8
01/01/2020 12:00,-28,120,15.49
01/01/2020 12:00,-28,124,14.38
01/01/2020 12:00,-28,128,13.91
01/01/2020 12:00,-24,112,14.67
01/01/2020 12:00,-24,116,15.06
01/01/2020 12:00,-24,120,15.44
01/01/2020 12:00,-24,124,15.32
01/01/2020 12:00,-24,128,15.55
01/01/2020 12:00,-20,112,14.13
01/01/2020 12:00,-20,116,14.36
01/01/2020 12:00,-20,120,14.78
01/01/2020 12:00,-20,124,15.22
01/01/2020 12:00,-20,128,15.01
01/01/2020 12:00,-16,112,14.74
01/01/2020 12:00,-16,116,14.41
01/01/2020 12:00,-16,120,14.54
01/01/2020 12:00,-16,124,14.73
01/01/2020 12:00,-16,128,14.72
01/01/2020 12:00,-12,112,13.93
01/01/2020 12:00,-12,116,13.18
01/01/2020 12:00,-12,120,13.9
01/01/2020 12:00,-12,124,14.5
01/01/2020 12:00,-12,128,13.88
02/01/2020 12:00,-36,112,10.95
02/01/2020 12:00,-36,116,12.21
02/01/2020 12:00,-36,120,13.07
02/01/2020 12:00,-36,124,13.38
02/01/2020 12:00,-36,128,12.8
02/01/2020 12:00,-32,112,12.38
02/01/2020 12:00,-32,116,13.63
02/01/2020 12:00,-32,120,14.81
02/01/2020 12:00,-32,124,14.74
02/01/2020 12:00,-32,128,15
02/01/2020 12:00,-28,112,14.14
02/01/2020 12:00,-28,116,13.83
02/01/2020 12:00,-28,120,14.11
02/01/2020 12:00,-28,124,15.02
02/01/2020 12:00,-28,128,15.44
02/01/2020 12:00,-24,112,15.39
02/01/2020 12:00,-24,116,15.41
02/01/2020 12:00,-24,120,14.66
02/01/2020 12:00,-24,124,15.44
02/01/2020 12:00,-24,128,16.51
02/01/2020 12:00,-20,112,15.49
02/01/2020 12:00,-20,116,15.09
02/01/2020 12:00,-20,120,14.89
02/01/2020 12:00,-20,124,15.12
02/01/2020 12:00,-20,128,14.88
02/01/2020 12:00,-16,112,14.31
02/01/2020 12:00,-16,116,14.4
02/01/2020 12:00,-16,120,14.78
02/01/2020 12:00,-16,124,14.52
02/01/2020 12:00,-16,128,14.73
02/01/2020 12:00,-12,112,14.71
02/01/2020 12:00,-12,116,14.12
02/01/2020 12:00,-12,120,13.69
02/01/2020 12:00,-12,124,14.06
02/01/2020 12:00,-12,128,14.19
03/01/2020 12:00,-36,112,10.57
03/01/2020 12:00,-36,116,10.36
03/01/2020 12:00,-36,120,10.48
03/01/2020 12:00,-36,124,11.61
03/01/2020 12:00,-36,128,12.5
03/01/2020 12:00,-32,112,11.1
03/01/2020 12:00,-32,116,11.66
03/01/2020 12:00,-32,120,12.92
03/01/2020 12:00,-32,124,13.7
03/01/2020 12:00,-32,128,13.83
03/01/2020 12:00,-28,112,11.35
03/01/2020 12:00,-28,116,12.83
03/01/2020 12:00,-28,120,14.73
03/01/2020 12:00,-28,124,14.81
03/01/2020 12:00,-28,128,15.16
03/01/2020 12:00,-24,112,13.91
03/01/2020 12:00,-24,116,15.01
03/01/2020 12:00,-24,120,15.6
03/01/2020 12:00,-24,124,14.85
03/01/2020 12:00,-24,128,15.09
03/01/2020 12:00,-20,112,14.15
03/01/2020 12:00,-20,116,13.97
03/01/2020 12:00,-20,120,13.72
03/01/2020 12:00,-20,124,14.01
03/01/2020 12:00,-20,128,14.66
03/01/2020 12:00,-16,112,14.59
03/01/2020 12:00,-16,116,14.87
03/01/2020 12:00,-16,120,14.7
03/01/2020 12:00,-16,124,14.33
03/01/2020 12:00,-16,128,14.81
03/01/2020 12:00,-12,112,14.57
03/01/2020 12:00,-12,116,14.31
03/01/2020 12:00,-12,120,14.81
03/01/2020 12:00,-12,124,14.07
03/01/2020 12:00,-12,128,13.38
04/01/2020 12:00,-36,112,12.34
04/01/2020 12:00,-36,116,11.96
04/01/2020 12:00,-36,120,11.49
04/01/2020 12:00,-36,124,10.69
04/01/2020 12:00,-36,128,11.79
04/01/2020 12:00,-32,112,12.66
04/01/2020 12:00,-32,116,12.67
04/01/2020 12:00,-32,120,11.92
04/01/2020 12:00,-32,124,11.5
04/01/2020 12:00,-32,128,13.15
04/01/2020 12:00,-28,112,13.61
04/01/2020 12:00,-28,116,12.86
04/01/2020 12:00,-28,120,13.16
04/01/2020 12:00,-28,124,13.69
04/01/2020 12:00,-28,128,14.42
04/01/2020 12:00,-24,112,13.63
04/01/2020 12:00,-24,116,13.49
04/01/2020 12:00,-24,120,15.15
04/01/2020 12:00,-24,124,15.11
04/01/2020 12:00,-24,128,14.85
04/01/2020 12:00,-20,112,13.34
04/01/2020 12:00,-20,116,14.23
04/01/2020 12:00,-20,120,14.58
04/01/2020 12:00,-20,124,14.48
04/01/2020 12:00,-20,128,14.33
04/01/2020 12:00,-16,112,15.38
04/01/2020 12:00,-16,116,15.33
04/01/2020 12:00,-16,120,15.46
04/01/2020 12:00,-16,124,14.58
04/01/2020 12:00,-16,128,14.27
04/01/2020 12:00,-12,112,14.42
04/01/2020 12:00,-12,116,14.48
04/01/2020 12:00,-12,120,14.8
04/01/2020 12:00,-12,124,15.1
04/01/2020 12:00,-12,128,14.66
05/01/2020 12:00,-36,112,12.16
05/01/2020 12:00,-36,116,12.94
05/01/2020 12:00,-36,120,12.52
05/01/2020 12:00,-36,124,12.44
05/01/2020 12:00,-36,128,12.24
05/01/2020 12:00,-32,112,13.52
05/01/2020 12:00,-32,116,14.25
05/01/2020 12:00,-32,120,14.55
05/01/2020 12:00,-32,124,13.22
05/01/2020 12:00,-32,128,12.46
05/01/2020 12:00,-28,112,15.81
05/01/2020 12:00,-28,116,14.16
05/01/2020 12:00,-28,120,13.03
05/01/2020 12:00,-28,124,13.33
05/01/2020 12:00,-28,128,13.83
05/01/2020 12:00,-24,112,14.45
05/01/2020 12:00,-24,116,13.92
05/01/2020 12:00,-24,120,14.36
05/01/2020 12:00,-24,124,15.27
05/01/2020 12:00,-24,128,14.67
05/01/2020 12:00,-20,112,13.41
05/01/2020 12:00,-20,116,14.89
05/01/2020 12:00,-20,120,15.48
05/01/2020 12:00,-20,124,15.4
05/01/2020 12:00,-20,128,14.85
05/01/2020 12:00,-16,112,14.38
05/01/2020 12:00,-16,116,14.45
05/01/2020 12:00,-16,120,16.37
05/01/2020 12:00,-16,124,15.66
05/01/2020 12:00,-16,128,14.54
05/01/2020 12:00,-12,112,14.83
05/01/2020 12:00,-12,116,14.6
05/01/2020 12:00,-12,120,14.67
05/01/2020 12:00,-12,124,14.95
05/01/2020 12:00,-12,128,15
06/01/2020 12:00,-36,112,12.84
06/01/2020 12:00,-36,116,12.27
06/01/2020 12:00,-36,120,12.59
06/01/2020 12:00,-36,124,12.92
06/01/2020 12:00,-36,128,13.82
06/01/2020 12:00,-32,112,13.26
06/01/2020 12:00,-32,116,13.37
06/01/2020 12:00,-32,120,13.8
06/01/2020 12:00,-32,124,14.63
06/01/2020 12:00,-32,128,14.07
06/01/2020 12:00,-28,112,14.8
06/01/2020 12:00,-28,116,15.45
06/01/2020 12:00,-28,120,14.74
06/01/2020 12:00,-28,124,14.02
06/01/2020 12:00,-28,128,14.99
06/01/2020 12:00,-24,112,13.38
06/01/2020 12:00,-24,116,13.19
06/01/2020 12:00,-24,120,14.27
06/01/2020 12:00,-24,124,15.23
06/01/2020 12:00,-24,128,16.52
06/01/2020 12:00,-20,112,15.38
06/01/2020 12:00,-20,116,15.01
06/01/2020 12:00,-20,120,15.63
06/01/2020 12:00,-20,124,16.57
06/01/2020 12:00,-20,128,15.94
06/01/2020 12:00,-16,112,14.36
06/01/2020 12:00,-16,116,14.16
06/01/2020 12:00,-16,120,14.48
06/01/2020 12:00,-16,124,15.32
06/01/2020 12:00,-16,128,14.98
06/01/2020 12:00,-12,112,14.44
06/01/2020 12:00,-12,116,14.54
06/01/2020 12:00,-12,120,14.59
06/01/2020 12:00,-12,124,14.33
06/01/2020 12:00,-12,128,14.65
07/01/2020 12:00,-36,112,12.29
07/01/2020 12:00,-36,116,13.01
07/01/2020 12:00,-36,120,13.72
07/01/2020 12:00,-36,124,13.21
07/01/2020 12:00,-36,128,13.18
07/01/2020 12:00,-32,112,13.4
07/01/2020 12:00,-32,116,14.1
07/01/2020 12:00,-32,120,13.92
07/01/2020 12:00,-32,124,13.73
07/01/2020 12:00,-32,128,13.26
07/01/2020 12:00,-28,112,14.93
07/01/2020 12:00,-28,116,15.43
07/01/2020 12:00,-28,120,15.01
07/01/2020 12:00,-28,124,14.3
07/01/2020 12:00,-28,128,15.79
07/01/2020 12:00,-24,112,15.51
07/01/2020 12:00,-24,116,15.1
07/01/2020 12:00,-24,120,16.06
07/01/2020 12:00,-24,124,16.91
07/01/2020 12:00,-24,128,15.42
07/01/2020 12:00,-20,112,15
07/01/2020 12:00,-20,116,14.16
07/01/2020 12:00,-20,120,15.68
07/01/2020 12:00,-20,124,17.09
07/01/2020 12:00,-20,128,16.09
07/01/2020 12:00,-16,112,13.88
07/01/2020 12:00,-16,116,14.14
07/01/2020 12:00,-16,120,14.31
07/01/2020 12:00,-16,124,15.07
07/01/2020 12:00,-16,128,15.08
07/01/2020 12:00,-12,112,14.19
07/01/2020 12:00,-12,116,13.95
07/01/2020 12:00,-12,120,14.57
07/01/2020 12:00,-12,124,14.71
07/01/2020 12:00,-12,128,15.29
08/01/2020 12:00,-36,112,11.36
08/01/2020 12:00,-36,116,11.63
08/01/2020 12:00,-36,120,12.62
08/01/2020 12:00,-36,124,13.37
08/01/2020 12:00,-36,128,13.65
08/01/2020 12:00,-32,112,13.01
08/01/2020 12:00,-32,116,14.22
08/01/2020 12:00,-32,120,15
08/01/2020 12:00,-32,124,14.49
08/01/2020 12:00,-32,128,14.25
08/01/2020 12:00,-28,112,14.56
08/01/2020 12:00,-28,116,15.14
08/01/2020 12:00,-28,120,15.71
08/01/2020 12:00,-28,124,15.94
08/01/2020 12:00,-28,128,16.26
08/01/2020 12:00,-24,112,15.16
08/01/2020 12:00,-24,116,14.63
08/01/2020 12:00,-24,120,15.31
08/01/2020 12:00,-24,124,16.11
08/01/2020 12:00,-24,128,16.53
08/01/2020 12:00,-20,112,14.54
08/01/2020 12:00,-20,116,14.44
08/01/2020 12:00,-20,120,16.02
08/01/2020 12:00,-20,124,15.51
08/01/2020 12:00,-20,128,15.67
08/01/2020 12:00,-16,112,13.84
08/01/2020 12:00,-16,116,14.6
08/01/2020 12:00,-16,120,15
08/01/2020 12:00,-16,124,15.44
08/01/2020 12:00,-16,128,15.9
08/01/2020 12:00,-12,112,14.99
08/01/2020 12:00,-12,116,14.51
08/01/2020 12:00,-12,120,14.33
08/01/2020 12:00,-12,124,14.22
08/01/2020 12:00,-12,128,14.37
09/01/2020 12:00,-36,112,11.69
09/01/2020 12:00,-36,116,11.59
09/01/2020 12:00,-36,120,12.24
09/01/2020 12:00,-36,124,12.95
09/01/2020 12:00,-36,128,13.58
09/01/2020 12:00,-32,112,13.02
09/01/2020 12:00,-32,116,13.89
09/01/2020 12:00,-32,120,14.67
09/01/2020 12:00,-32,124,14.86
09/01/2020 12:00,-32,128,15.12
09/01/2020 12:00,-28,112,15.04
09/01/2020 12:00,-28,116,15.33
09/01/2020 12:00,-28,120,15.8
09/01/2020 12:00,-28,124,15.98
09/01/2020 12:00,-28,128,15.64
09/01/2020 12:00,-24,112,15.22
09/01/2020 12:00,-24,116,15.57
09/01/2020 12:00,-24,120,17.11
09/01/2020 12:00,-24,124,15.66
09/01/2020 12:00,-24,128,15.08
09/01/2020 12:00,-20,112,14.48
09/01/2020 12:00,-20,116,14.73
09/01/2020 12:00,-20,120,15.86
09/01/2020 12:00,-20,124,16.49
09/01/2020 12:00,-20,128,15.8
09/01/2020 12:00,-16,112,14.79
09/01/2020 12:00,-16,116,14.98
09/01/2020 12:00,-16,120,15.77
09/01/2020 12:00,-16,124,14.86
09/01/2020 12:00,-16,128,14.03
09/01/2020 12:00,-12,112,14.39
09/01/2020 12:00,-12,116,14.7
09/01/2020 12:00,-12,120,14.53
09/01/2020 12:00,-12,124,14.25
09/01/2020 12:00,-12,128,14.04
10/01/2020 12:00,-36,112,12.8
10/01/2020 12:00,-36,116,12.64
10/01/2020 12:00,-36,120,12.18
10/01/2020 12:00,-36,124,12.41
10/01/2020 12:00,-36,128,13.26
10/01/2020 12:00,-32,112,13.58
10/01/2020 12:00,-32,116,14.22
10/01/2020 12:00,-32,120,14.86
10/01/2020 12:00,-32,124,13.75
10/01/2020 12:00,-32,128,13.85
10/01/2020 12:00,-28,112,15.09
10/01/2020 12:00,-28,116,14.84
10/01/2020 12:00,-28,120,15.02
10/01/2020 12:00,-28,124,16.56
10/01/2020 12:00,-28,128,15.84
10/01/2020 12:00,-24,112,14.76
10/01/2020 12:00,-24,116,15.78
10/01/2020 12:00,-24,120,16.56
10/01/2020 12:00,-24,124,15.23
10/01/2020 12:00,-24,128,14.92
10/01/2020 12:00,-20,112,15.56
10/01/2020 12:00,-20,116,15.63
10/01/2020 12:00,-20,120,15.55
10/01/2020 12:00,-20,124,16
10/01/2020 12:00,-20,128,16
10/01/2020 12:00,-16,112,14.09
10/01/2020 12:00,-16,116,14.83
10/01/2020 12:00,-16,120,15.12
10/01/2020 12:00,-16,124,14.56
10/01/2020 12:00,-16,128,14.65
10/01/2020 12:00,-12,112,13.76
10/01/2020 12:00,-12,116,14.23
10/01/2020 12:00,-12,120,14.5
10/01/2020 12:00,-12,124,14.52
10/01/2020 12:00,-12,128,15.11
11/01/2020 12:00,-36,112,12.98
11/01/2020 12:00,-36,116,13.62
11/01/2020 12:00,-36,120,13.92
11/01/2020 12:00,-36,124,13.38
11/01/2020 12:00,-36,128,13.04
11/01/2020 12:00,-32,112,14.24
11/01/2020 12:00,-32,116,14.72
11/01/2020 12:00,-32,120,14.17
11/01/2020 12:00,-32,124,14.16
11/01/2020 12:00,-32,128,14.67
11/01/2020 12:00,-28,112,14.58
11/01/2020 12:00,-28,116,14.54
11/01/2020 12:00,-28,120,15.3
11/01/2020 12:00,-28,124,15.22
11/01/2020 12:00,-28,128,15.69
11/01/2020 12:00,-24,112,14.18
11/01/2020 12:00,-24,116,15.54
11/01/2020 12:00,-24,120,16.43
11/01/2020 12:00,-24,124,15.63
11/01/2020 12:00,-24,128,15.44
11/01/2020 12:00,-20,112,15.58
11/01/2020 12:00,-20,116,15.49
11/01/2020 12:00,-20,120,15.47
11/01/2020 12:00,-20,124,16.15
11/01/2020 12:00,-20,128,15.97
11/01/2020 12:00,-16,112,14.92
11/01/2020 12:00,-16,116,15.25
11/01/2020 12:00,-16,120,14.82
11/01/2020 12:00,-16,124,14.49
11/01/2020 12:00,-16,128,15.21
11/01/2020 12:00,-12,112,13.91
11/01/2020 12:00,-12,116,14.21
11/01/2020 12:00,-12,120,14.32
11/01/2020 12:00,-12,124,15.46
11/01/2020 12:00,-12,128,15.82
12/01/2020 12:00,-36,112,13.17
12/01/2020 12:00,-36,116,13.61
12/01/2020 12:00,-36,120,14.16
12/01/2020 12:00,-36,124,13.61
12/01/2020 12:00,-36,128,13.43
12/01/2020 12:00,-32,112,14.24
12/01/2020 12:00,-32,116,14.55
12/01/2020 12:00,-32,120,14.92
12/01/2020 12:00,-32,124,15.4
12/01/2020 12:00,-32,128,14.66
12/01/2020 12:00,-28,112,14.95
12/01/2020 12:00,-28,116,15.62
12/01/2020 12:00,-28,120,16.34
12/01/2020 12:00,-28,124,16.63
12/01/2020 12:00,-28,128,15.97
12/01/2020 12:00,-24,112,14.99
12/01/2020 12:00,-24,116,16.38
12/01/2020 12:00,-24,120,17.29
12/01/2020 12:00,-24,124,17.1
12/01/2020 12:00,-24,128,15.85
12/01/2020 12:00,-20,112,15.65
12/01/2020 12:00,-20,116,14.9
12/01/2020 12:00,-20,120,14.95
12/01/2020 12:00,-20,124,16.36
12/01/2020 12:00,-20,128,16.52
12/01/2020 12:00,-16,112,14.89
12/01/2020 12:00,-16,116,14.8
12/01/2020 12:00,-16,120,16.46
12/01/2020 12:00,-16,124,16.16
12/01/2020 12:00,-16,128,14.73
12/01/2020 12:00,-12,112,13.61
12/01/2020 12:00,-12,116,14.54
12/01/2020 12:00,-12,120,14.84
12/01/2020 12:00,-12,124,14.48
12/01/2020 12:00,-12,128,14.92
13/01/2020 12:00,-36,112,12.52
13/01/2020 12:00,-36,116,12.34
13/01/2020 12:00,-36,120,12.24
13/01/2020 12:00,-36,124,12.46
13/01/2020 12:00,-36,128,12.48
13/01/2020 12:00,-32,112,14.23
13/01/2020 12:00,-32,116,14.5
13/01/2020 12:00,-32,120,14.55
13/01/2020 12:00,-32,124,14.19
13/01/2020 12:00,-32,128,14.06
13/01/2020 12:00,-28,112,14.97
13/01/2020 12:00,-28,116,15.79
13/01/2020 12:00,-28,120,15.96
13/01/2020 12:00,-28,124,15.02
13/01/2020 12:00,-28,128,14.92
13/01/2020 12:00,-24,112,15.26
13/01/2020 12:00,-24,116,15.31
13/01/2020 12:00,-24,120,16.49
13/01/2020 12:00,-24,124,16.46
13/01/2020 12:00,-24,128,16.18
13/01/2020 12:00,-20,112,16.07
13/01/2020 12:00,-20,116,15.87
13/01/2020 12:00,-20,120,15.45
13/01/2020 12:00,-20,124,15.17
13/01/2020 12:00,-20,128,15.47
13/01/2020 12:00,-16,112,15.79
13/01/2020 12:00,-16,116,16.16
13/01/2020 12:00,-16,120,15.72
13/01/2020 12:00,-16,124,15.75
13/01/2020 12:00,-16,128,15.52
13/01/2020 12:00,-12,112,14.12
13/01/2020 12:00,-12,116,13.98
13/01/2020 12:00,-12,120,14.2
13/01/2020 12:00,-12,124,14.73
13/01/2020 12:00,-12,128,14.65
14/01/2020 12:00,-36,112,13.27
14/01/2020 12:00,-36,116,13.14
14/01/2020 12:00,-36,120,12.93
14/01/2020 12:00,-36,124,13.45
14/01/2020 12:00,-36,128,13.02
14/01/2020 12:00,-32,112,15.01
14/01/2020 12:00,-32,116,15.61
14/01/2020 12:00,-32,120,15.46
14/01/2020 12:00,-32,124,14.39
14/01/2020 12:00,-32,128,13.91
14/01/2020 12:00,-28,112,15.18
14/01/2020 12:00,-28,116,15.23
14/01/2020 12:00,-28,120,14.46
14/01/2020 12:00,-28,124,15.17
14/01/2020 12:00,-28,128,15.21
14/01/2020 12:00,-24,112,15.61
14/01/2020 12:00,-24,116,15.66
14/01/2020 12:00,-24,120,15.78
14/01/2020 12:00,-24,124,15.97
14/01/2020 12:00,-24,128,15.74
14/01/2020 12:00,-20,112,15.54
14/01/2020 12:00,-20,116,15.18
14/01/2020 12:00,-20,120,15.31
14/01/2020 12:00,-20,124,15.52
14/01/2020 12:00,-20,128,16.08
14/01/2020 12:00,-16,112,14.93
14/01/2020 12:00,-16,116,14.89
14/01/2020 12:00,-16,120,15.39
14/01/2020 12:00,-16,124,14.8
14/01/2020 12:00,-16,128,15.09
14/01/2020 12:00,-12,112,14.26
14/01/2020 12:00,-12,116,13.79
14/01/2020 12:00,-12,120,14.29
14/01/2020 12:00,-12,124,14.51
14/01/2020 12:00,-12,128,14.18
15/01/2020 12:00,-36,112,13.41
15/01/2020 12:00,-36,116,13.3
15/01/2020 12:00,-36,120,13.51
15/01/2020 12:00,-36,124,13.38
15/01/2020 12:00,-36,128,12.52
15/01/2020 12:00,-32,112,14.89
15/01/2020 12:00,-32,116,14.89
15/01/2020 12:00,-32,120,15.3
15/01/2020 12:00,-32,124,14.98
15/01/2020 12:00,-32,128,14.54
15/01/2020 12:00,-28,112,15.09
15/01/2020 12:00,-28,116,15.57
15/01/2020 12:00,-28,120,15.72
15/01/2020 12:00,-28,124,15.22
15/01/2020 12:00,-28,128,15.33
15/01/2020 12:00,-24,112,15.15
15/01/2020 12:00,-24,116,15.38
15/01/2020 12:00,-24,120,15.34
15/01/2020 12:00,-24,124,15.94
15/01/2020 12:00,-24,128,16.58
15/01/2020 12:00,-20,112,15.49
15/01/2020 12:00,-20,116,15.4
15/01/2020 12:00,-20,120,15.36
15/01/2020 12:00,-20,124,15.16
15/01/2020 12:00,-20,128,15.36
15/01/2020 12:00,-16,112,15.59
15/01/2020 12:00,-16,116,15.27
15/01/2020 12:00,-16,120,15.67
15/01/2020 12:00,-16,124,15.21
15/01/2020 12:00,-16,128,15.42
15/01/2020 12:00,-12,112,14.63
15/01/2020 12:00,-12,116,14.16
15/01/2020 12:00,-12,120,14.14
15/01/2020 12:00,-12,124,14.25
15/01/2020 12:00,-12,128,14.11
16/01/2020 12:00,-36,112,13.45
16/01/2020 12:00,-36,116,13.26
16/01/2020 12:00,-36,120,13.18
16/01/2020 12:00,-36,124,13.57
16/01/2020 12:00,-36,128,13.2
16/01/2020 12:00,-32,112,14.88
16/01/2020 12:00,-32,116,15.31
16/01/2020 12:00,-32,120,14.91
16/01/2020 12:00,-32,124,15.31
16/01/2020 12:00,-32,128,15.13
16/01/2020 12:00,-28,112,15.47
16/01/2020 12:00,-28,116,15.94
16/01/2020 12:00,-28,120,15.04
16/01/2020 12:00,-28,124,15.36
16/01/2020 12:00,-28,128,15.32
16/01/2020 12:00,-24,112,16.69
16/01/2020 12:00,-24,116,16.94
16/01/2020 12:00,-24,120,16.08
16/01/2020 12:00,-24,124,15
16/01/2020 12:00,-24,128,14.86
16/01/2020 12:00,-20,112,14.49
16/01/2020 12:00,-20,116,14.64
16/01/2020 12:00,-20,120,15.19
16/01/2020 12:00,-20,124,15.88
16/01/2020 12:00,-20,128,15.71
16/01/2020 12:00,-16,112,14.76
16/01/2020 12:00,-16,116,15.21
16/01/2020 12:00,-16,120,14.45
16/01/2020 12:00,-16,124,14.71
16/01/2020 12:00,-16,128,15.3
16/01/2020 12:00,-12,112,14.39
16/01/2020 12:00,-12,116,13.76
16/01/2020 12:00,-12,120,14.48
16/01/2020 12:00,-12,124,15.07
16/01/2020 12:00,-12,128,14.78
17/01/2020 12:00,-36,112,12.82
17/01/2020 12:00,-36,116,12.04
17/01/2020 12:00,-36,120,12.02
17/01/2020 12:00,-36,124,12.11
17/01/2020 12:00,-36,128,12
17/01/2020 12:00,-32,112,14.55
17/01/2020 12:00,-32,116,14.6
17/01/2020 12:00,-32,120,14.45
17/01/2020 12:00,-32,124,14.16
17/01/2020 12:00,-32,128,14.53
17/01/2020 12:00,-28,112,14.88
17/01/2020 12:00,-28,116,14.35
17/01/2020 12:00,-28,120,14.58
17/01/2020 12:00,-28,124,14.85
17/01/2020 12:00,-28,128,15.24
17/01/2020 12:00,-24,112,14.94
17/01/2020 12:00,-24,116,15.22
17/01/2020 12:00,-24,120,15.02
17/01/2020 12:00,-24,124,15.82
17/01/2020 12:00,-24,128,15.46
17/01/2020 12:00,-20,112,14.77
17/01/2020 12:00,-20,116,14.48
17/01/2020 12:00,-20,120,15.18
17/01/2020 12:00,-20,124,15.39
17/01/2020 12:00,-20,128,15.85
17/01/2020 12:00,-16,112,14.64
17/01/2020 12:00,-16,116,14.55
17/01/2020 12:00,-16,120,14.83
17/01/2020 12:00,-16,124,15.23
17/01/2020 12:00,-16,128,15.04
17/01/2020 12:00,-12,112,14.23
17/01/2020 12:00,-12,116,14.49
17/01/2020 12:00,-12,120,14.11
17/01/2020 12:00,-12,124,14.09
17/01/2020 12:00,-12,128,13.89
18/01/2020 12:00,-36,112,12.31
18/01/2020 12:00,-36,116,11.6
18/01/2020 12:00,-36,120,11.12
18/01/2020 12:00,-36,124,10.86
18/01/2020 12:00,-36,128,11.02
18/01/2020 12:00,-32,112,13.69
18/01/2020 12:00,-32,116,13.73
18/01/2020 12:00,-32,120,13.98
18/01/2020 12:00,-32,124,13.91
18/01/2020 12:00,-32,128,13.51
18/01/2020 12:00,-28,112,14.64
18/01/2020 12:00,-28,116,15.25
18/01/2020 12:00,-28,120,14.72
18/01/2020 12:00,-28,124,14.59
18/01/2020 12:00,-28,128,14.3
18/01/2020 12:00,-24,112,14.47
18/01/2020 12:00,-24,116,14.64
18/01/2020 12:00,-24,120,14.84
18/01/2020 12:00,-24,124,14.78
18/01/2020 12:00,-24,128,15.11
18/01/2020 12:00,-20,112,14.52
18/01/2020 12:00,-20,116,14.82
18/01/2020 12:00,-20,120,15
18/01/2020 12:00,-20,124,15.65
18/01/2020 12:00,-20,128,15.75
18/01/2020 12:00,-16,112,14.94
18/01/2020 12:00,-16,116,14.63
18/01/2020 12:00,-16,120,14.58
18/01/2020 12:00,-16,124,14.6
18/01/2020 12:00,-16,128,14.62
18/01/2020 12:00,-12,112,14.27
18/01/2020 12:00,-12,116,14.25
18/01/2020 12:00,-12,120,14.24
18/01/2020 12:00,-12,124,14.31
18/01/2020 12:00,-12,128,14.29
19/01/2020 12:00,-36,112,11.79
19/01/2020 12:00,-36,116,11.37
19/01/2020 12:00,-36,120,11.15
19/01/2020 12:00,-36,124,11.2
19/01/2020 12:00,-36,128,11.46
19/01/2020 12:00,-32,112,13.67
19/01/2020 12:00,-32,116,13.62
19/01/2020 12:00,-32,120,13.18
19/01/2020 12:00,-32,124,12.23
19/01/2020 12:00,-32,128,12.14
19/01/2020 12:00,-28,112,13.72
19/01/2020 12:00,-28,116,14.44
19/01/2020 12:00,-28,120,14.73
19/01/2020 12:00,-28,124,14.57
19/01/2020 12:00,-28,128,14.52
19/01/2020 12:00,-24,112,14.63
19/01/2020 12:00,-24,116,15.3
19/01/2020 12:00,-24,120,15.13
19/01/2020 12:00,-24,124,14.88
19/01/2020 12:00,-24,128,14.24
19/01/2020 12:00,-20,112,15.28
19/01/2020 12:00,-20,116,15.75
19/01/2020 12:00,-20,120,15.05
19/01/2020 12:00,-20,124,14.87
19/01/2020 12:00,-20,128,14.52
19/01/2020 12:00,-16,112,14
19/01/2020 12:00,-16,116,14.99
19/01/2020 12:00,-16,120,15.59
19/01/2020 12:00,-16,124,14.76
19/01/2020 12:00,-16,128,14.37
19/01/2020 12:00,-12,112,14.41
19/01/2020 12:00,-12,116,14.68
19/01/2020 12:00,-12,120,14.87
19/01/2020 12:00,-12,124,14.36
19/01/2020 12:00,-12,128,14.37
20/01/2020 12:00,-36,112,12.18
20/01/2020 12:00,-36,116,11.98
20/01/2020 12:00,-36,120,11.08
20/01/2020 12:00,-36,124,11.37
20/01/2020 12:00,-36,128,11.43
20/01/2020 12:00,-32,112,13.2
20/01/2020 12:00,-32,116,13.31
20/01/2020 12:00,-32,120,13.19
20/01/2020 12:00,-32,124,12.53
20/01/2020 12:00,-32,128,12.27
20/01/2020 12:00,-28,112,14.77
20/01/2020 12:00,-28,116,14.89
20/01/2020 12:00,-28,120,14.43
20/01/2020 12:00,-28,124,13.97
20/01/2020 12:00,-28,128,13.55
20/01/2020 12:00,-24,112,14.14
20/01/2020 12:00,-24,116,14.54
20/01/2020 12:00,-24,120,15.08
20/01/2020 12:00,-24,124,15.28
20/01/2020 12:00,-24,128,15.09
20/01/2020 12:00,-20,112,14.9
20/01/2020 12:00,-20,116,15.04
20/01/2020 12:00,-20,120,14.86
20/01/2020 12:00,-20,124,15.26
20/01/2020 12:00,-20,128,14.9
20/01/2020 12:00,-16,112,14.46
20/01/2020 12:00,-16,116,14.33
20/01/2020 12:00,-16,120,16.2
20/01/2020 12:00,-16,124,15.93
20/01/2020 12:00,-16,128,14.3
20/01/2020 12:00,-12,112,14.63
20/01/2020 12:00,-12,116,15.55
20/01/2020 12:00,-12,120,14.62
20/01/2020 12:00,-12,124,14.34
20/01/2020 12:00,-12,128,14.82
