date,latitude,longitude,uv_index
2020-03-21 12:00:00,-12,116,14.42
2020-03-21 12:00:00,-12,120,14.04
2020-03-21 12:00:00,-12,124,13.86
2020-03-21 12:00:00,-12,128,14.18
2020-03-22 12:00:00,-36,112,7.33
2020-03-22 12:00:00,-36,116,6.78
2020-03-22 12:00:00,-36,120,6.31
2020-03-22 12:00:00,-36,124,6.3
2020-03-22 12:00:00,-36,128,6.9
2020-03-22 12:00:00,-32,112,8.24
2020-03-22 12:00:00,-32,116,7.83
2020-03-22 12:00:00,-32,120,7.76
2020-03-22 12:00:00,-32,124,8.3
2020-03-22 12:00:00,-32,128,8.63
2020-03-22 12:00:00,-28,112,8.63
2020-03-22 12:00:00,-28,116,8.5
2020-03-22 12:00:00,-28,120,9.13
2020-03-22 12:00:00,-28,124,9.7
2020-03-22 12:00:00,-28,128,10.14
2020-03-22 12:00:00,-24,112,10.23
2020-03-22 12:00:00,-24,116,10.55
2020-03-22 12:00:00,-24,120,11.2
2020-03-22 12:00:00,-24,124,11.49
2020-03-22 12:00:00,-24,128,11.67
2020-03-22 12:00:00,-20,112,11.94
2020-03-22 12:00:00,-20,116,11.34
2020-03-22 12:00:00,-20,120,12.01
2020-03-22 12:00:00,-20,124,12.18
2020-03-22 12:00:00,-20,128,12.6
2020-03-22 12:00:00,-16,112,13.11
2020-03-22 12:00:00,-16,116,12.99
2020-03-22 12:00:00,-16,120,12.94
2020-03-22 12:00:00,-16,124,13.21
2020-03-22 12:00:00,-16,128,12.98
2020-03-22 12:00:00,-12,112,14.65
2020-03-22 12:00:00,-12,116,14.53
2020-03-22 12:00:00,-12,120,14.07
2020-03-22 12:00:00,-12,124,13.93
2020-03-22 12:00:00,-12,128,13.7
2020-03-23 12:00:00,-36,112,7.5
2020-03-23 12:00:00,-36,116,7.58
2020-03-23 12:00:00,-36,120,7.28
2020-03-23 12:00:00,-36,124,6.54
2020-03-23 12:00:00,-36,128,6.51
2020-03-23 12:00:00,-32,112,9.11
2020-03-23 12:00:00,-32,116,8.78
2020-03-23 12:00:00,-32,120,8.51
2020-03-23 12:00:00,-32,124,7.28
2020-03-23 12:00:00,-32,128,7.8
2020-03-23 12:00:00,-28,112,9.41
2020-03-23 12:00:00,-28,116,9.78
2020-03-23 12:00:00,-28,120,9.7
2020-03-23 12:00:00,-28,124,8.95
2020-03-23 12:00:00,-28,128,9.35
2020-03-23 12:00:00,-24,112,10.05
2020-03-23 12:00:00,-24,116,10.36
2020-03-23 12:00:00,-24,120,10.79
2020-03-23 12:00:00,-24,124,11.41
2020-03-23 12:00:00,-24,128,11.22
2020-03-23 12:00:00,-20,112,11.76
2020-03-23 12:00:00,-20,116,12.11
2020-03-23 12:00:00,-20,120,12.82
2020-03-23 12:00:00,-20,124,12.3
2020-03-23 12:00:00,-20,128,12.65
2020-03-23 12:00:00,-16,112,12.85
2020-03-23 12:00:00,-16,116,12.7
2020-03-23 12:00:00,-16,120,13.03
2020-03-23 12:00:00,-16,124,13.52
2020-03-23 12:00:00,-16,128,13.89
2020-03-23 12:00:00,-12,112,13.81
2020-03-23 12:00:00,-12,116,13.73
2020-03-23 12:00:00,-12,120,13.26
2020-03-23 12:00:00,-12,124,13.44
2020-03-23 12:00:00,-12,128,14.0
2020-03-24 12:00:00,-36,112,7.34
2020-03-24 12:00:00,-36,116,7.41
2020-03-24 12:00:00,-36,120,7.49
2020-03-24 12:00:00,-36,124,7.39
2020-03-24 12:00:00,-36,128,7.47
2020-03-24 12:00:00,-32,112,8.61
2020-03-24 12:00:00,-32,116,8.88
2020-03-24 12:00:00,-32,120,8.71
2020-03-24 12:00:00,-32,124,8.49
2020-03-24 12:00:00,-32,128,8.34
2020-03-24 12:00:00,-28,112,9.54
2020-03-24 12:00:00,-28,116,9.48
2020-03-24 12:00:00,-28,120,9.51
2020-03-24 12:00:00,-28,124,9.88
2020-03-24 12:00:00,-28,128,10.01
2020-03-24 12:00:00,-24,112,11.34
2020-03-24 12:00:00,-24,116,11.21
2020-03-24 12:00:00,-24,120,10.78
2020-03-24 12:00:00,-24,124,10.49
2020-03-24 12:00:00,-24,128,10.96
2020-03-24 12:00:00,-20,112,11.51
2020-03-24 12:00:00,-20,116,12.03
2020-03-24 12:00:00,-20,120,12.15
2020-03-24 12:00:00,-20,124,12.37
2020-03-24 12:00:00,-20,128,12.54
2020-03-24 12:00:00,-16,112,12.81
2020-03-24 12:00:00,-16,116,12.67
2020-03-24 12:00:00,-16,120,13.19
2020-03-24 12:00:00,-16,124,13.95
2020-03-24 12:00:00,-16,128,13.38
2020-03-24 12:00:00,-12,112,13.23
2020-03-24 12:00:00,-12,116,13.74
2020-03-24 12:00:00,-12,120,13.98
2020-03-24 12:00:00,-12,124,13.66
2020-03-24 12:00:00,-12,128,14.99
2020-03-25 12:00:00,-36,112,7.01
2020-03-25 12:00:00,-36,116,7.25
2020-03-25 12:00:00,-36,120,7.27
2020-03-25 12:00:00,-36,124,7.22
2020-03-25 12:00:00,-36,128,7.14
2020-03-25 12:00:00,-32,112,8.28
2020-03-25 12:00:00,-32,116,8.43
2020-03-25 12:00:00,-32,120,8.25
2020-03-25 12:00:00,-32,124,8.3
2020-03-25 12:00:00,-32,128,8.22
2020-03-25 12:00:00,-28,112,9.45
2020-03-25 12:00:00,-28,116,9.99
2020-03-25 12:00:00,-28,120,9.95
2020-03-25 12:00:00,-28,124,9.84
2020-03-25 12:00:00,-28,128,9.77
2020-03-25 12:00:00,-24,112,10.37
2020-03-25 12:00:00,-24,116,11.05
2020-03-25 12:00:00,-24,120,11.59
2020-03-25 12:00:00,-24,124,11.22
2020-03-25 12:00:00,-24,128,11.1
2020-03-25 12:00:00,-20,112,11.84
2020-03-25 12:00:00,-20,116,11.87
2020-03-25 12:00:00,-20,120,11.86
2020-03-25 12:00:00,-20,124,11.91
2020-03-25 12:00:00,-20,128,12.22
2020-03-25 12:00:00,-16,112,13.06
2020-03-25 12:00:00,-16,116,12.89
2020-03-25 12:00:00,-16,120,13.45
2020-03-25 12:00:00,-16,124,13.6
2020-03-25 12:00:00,-16,128,13.26
2020-03-25 12:00:00,-12,112,14.71
2020-03-25 12:00:00,-12,116,13.76
2020-03-25 12:00:00,-12,120,13.2
2020-03-25 12:00:00,-12,124,13.88
2020-03-25 12:00:00,-12,128,13.89
2020-03-26 12:00:00,-36,112,7.13
2020-03-26 12:00:00,-36,116,7.09
2020-03-26 12:00:00,-36,120,6.74
2020-03-26 12:00:00,-36,124,6.75
2020-03-26 12:00:00,-36,128,6.83
2020-03-26 12:00:00,-32,112,8.43
2020-03-26 12:00:00,-32,116,8.18
2020-03-26 12:00:00,-32,120,7.82
2020-03-26 12:00:00,-32,124,7.5600000000000005
2020-03-26 12:00:00,-32,128,7.77
2020-03-26 12:00:00,-28,112,9.54
2020-03-26 12:00:00,-28,116,9.38
2020-03-26 12:00:00,-28,120,9.31
2020-03-26 12:00:00,-28,124,9.47
2020-03-26 12:00:00,-28,128,9.87
2020-03-26 12:00:00,-24,112,10.37
2020-03-26 12:00:00,-24,116,10.36
2020-03-26 12:00:00,-24,120,11.29
2020-03-26 12:00:00,-24,124,11.37
2020-03-26 12:00:00,-24,128,10.77
2020-03-26 12:00:00,-20,112,11.37
2020-03-26 12:00:00,-20,116,11.4
2020-03-26 12:00:00,-20,120,11.33
2020-03-26 12:00:00,-20,124,10.91
2020-03-26 12:00:00,-20,128,10.9
2020-03-26 12:00:00,-16,112,12.73
2020-03-26 12:00:00,-16,116,13.35
2020-03-26 12:00:00,-16,120,12.9
2020-03-26 12:00:00,-16,124,13.32
2020-03-26 12:00:00,-16,128,13.45
2020-03-26 12:00:00,-12,112,13.57
2020-03-26 12:00:00,-12,116,13.05
2020-03-26 12:00:00,-12,120,13.68
2020-03-26 12:00:00,-12,124,14.34
2020-03-26 12:00:00,-12,128,14.31
2020-03-27 12:00:00,-36,112,6.57
2020-03-27 12:00:00,-36,116,6.84
2020-03-27 12:00:00,-36,120,6.77
2020-03-27 12:00:00,-36,124,6.74
2020-03-27 12:00:00,-36,128,6.77
2020-03-27 12:00:00,-32,112,7.71
2020-03-27 12:00:00,-32,116,7.8100000000000005
2020-03-27 12:00:00,-32,120,7.88
2020-03-27 12:00:00,-32,124,7.67
2020-03-27 12:00:00,-32,128,7.66
2020-03-27 12:00:00,-28,112,8.91
2020-03-27 12:00:00,-28,116,9.71
2020-03-27 12:00:00,-28,120,9.94
2020-03-27 12:00:00,-28,124,9.29
2020-03-27 12:00:00,-28,128,9.09
2020-03-27 12:00:00,-24,112,10.37
2020-03-27 12:00:00,-24,116,10.32
2020-03-27 12:00:00,-24,120,10.71
2020-03-27 12:00:00,-24,124,11.15
2020-03-27 12:00:00,-24,128,11.2
2020-03-27 12:00:00,-20,112,11.37
2020-03-27 12:00:00,-20,116,10.99
2020-03-27 12:00:00,-20,120,10.69
2020-03-27 12:00:00,-20,124,11.16
2020-03-27 12:00:00,-20,128,11.65
2020-03-27 12:00:00,-16,112,13.16
2020-03-27 12:00:00,-16,116,12.35
2020-03-27 12:00:00,-16,120,12.38
2020-03-27 12:00:00,-16,124,12.51
2020-03-27 12:00:00,-16,128,12.41
2020-03-27 12:00:00,-12,112,15.03
2020-03-27 12:00:00,-12,116,14.66
2020-03-27 12:00:00,-12,120,13.36
2020-03-27 12:00:00,-12,124,13.98
2020-03-27 12:00:00,-12,128,14.33
2020-03-28 12:00:00,-36,112,5.88
2020-03-28 12:00:00,-36,116,5.96
2020-03-28 12:00:00,-36,120,6.13
2020-03-28 12:00:00,-36,124,6.23
2020-03-28 12:00:00,-36,128,6.42
2020-03-28 12:00:00,-32,112,7.24
2020-03-28 12:00:00,-32,116,7.48
2020-03-28 12:00:00,-32,120,7.62
2020-03-28 12:00:00,-32,124,7.66
2020-03-28 12:00:00,-32,128,7.93
2020-03-28 12:00:00,-28,112,9.06
2020-03-28 12:00:00,-28,116,8.99
2020-03-28 12:00:00,-28,120,8.66
2020-03-28 12:00:00,-28,124,9.16
2020-03-28 12:00:00,-28,128,9.64
2020-03-28 12:00:00,-24,112,10.68
2020-03-28 12:00:00,-24,116,10.81
2020-03-28 12:00:00,-24,120,11.04
2020-03-28 12:00:00,-24,124,11.25
2020-03-28 12:00:00,-24,128,10.42
2020-03-28 12:00:00,-20,112,10.85
2020-03-28 12:00:00,-20,116,11.49
2020-03-28 12:00:00,-20,120,12.21
2020-03-28 12:00:00,-20,124,11.25
2020-03-28 12:00:00,-20,128,10.48
2020-03-28 12:00:00,-16,112,12.81
2020-03-28 12:00:00,-16,116,12.64
2020-03-28 12:00:00,-16,120,12.54
2020-03-28 12:00:00,-16,124,13.07
2020-03-28 12:00:00,-16,128,13.04
2020-03-28 12:00:00,-12,112,13.6
2020-03-28 12:00:00,-12,116,13.99
2020-03-28 12:00:00,-12,120,14.08
2020-03-28 12:00:00,-12,124,14.03
2020-03-28 12:00:00,-12,128,13.63
2020-03-29 12:00:00,-36,112,5.92
2020-03-29 12:00:00,-36,116,5.68
2020-03-29 12:00:00,-36,120,5.57
2020-03-29 12:00:00,-36,124,5.78
2020-03-29 12:00:00,-36,128,5.63
2020-03-29 12:00:00,-32,112,6.97
2020-03-29 12:00:00,-32,116,7.02
2020-03-29 12:00:00,-32,120,7.5600000000000005
2020-03-29 12:00:00,-32,124,7.43
2020-03-29 12:00:00,-32,128,7.59
2020-03-29 12:00:00,-28,112,8.38
2020-03-29 12:00:00,-28,116,8.89
2020-03-29 12:00:00,-28,120,8.46
2020-03-29 12:00:00,-28,124,8.11
2020-03-29 12:00:00,-28,128,8.81
2020-03-29 12:00:00,-24,112,10.18
2020-03-29 12:00:00,-24,116,9.92
2020-03-29 12:00:00,-24,120,10.5
2020-03-29 12:00:00,-24,124,10.47
2020-03-29 12:00:00,-24,128,10.42
2020-03-29 12:00:00,-20,112,11.06
2020-03-29 12:00:00,-20,116,10.69
2020-03-29 12:00:00,-20,120,10.8
2020-03-29 12:00:00,-20,124,10.68
2020-03-29 12:00:00,-20,128,11.12
2020-03-29 12:00:00,-16,112,12.67
2020-03-29 12:00:00,-16,116,12.79
2020-03-29 12:00:00,-16,120,12.77
2020-03-29 12:00:00,-16,124,13.22
2020-03-29 12:00:00,-16,128,12.8
2020-03-29 12:00:00,-12,112,13.62
2020-03-29 12:00:00,-12,116,13.14
2020-03-29 12:00:00,-12,120,12.95
2020-03-29 12:00:00,-12,124,13.18
2020-03-29 12:00:00,-12,128,13.6
2020-03-30 12:00:00,-36,112,5.66
2020-03-30 12:00:00,-36,116,5.59
2020-03-30 12:00:00,-36,120,5.74
2020-03-30 12:00:00,-36,124,6.06
2020-03-30 12:00:00,-36,128,5.98
2020-03-30 12:00:00,-32,112,6.75
2020-03-30 12:00:00,-32,116,6.75
2020-03-30 12:00:00,-32,120,7.23
2020-03-30 12:00:00,-32,124,6.88
2020-03-30 12:00:00,-32,128,6.67
2020-03-30 12:00:00,-28,112,8.51
2020-03-30 12:00:00,-28,116,8.79
2020-03-30 12:00:00,-28,120,8.86
2020-03-30 12:00:00,-28,124,8.5
2020-03-30 12:00:00,-28,128,8.81
2020-03-30 12:00:00,-24,112,10.38
2020-03-30 12:00:00,-24,116,10.52
2020-03-30 12:00:00,-24,120,10.77
2020-03-30 12:00:00,-24,124,10.76
2020-03-30 12:00:00,-24,128,10.35
2020-03-30 12:00:00,-20,112,11.71
2020-03-30 12:00:00,-20,116,11.95
2020-03-30 12:00:00,-20,120,11.48
2020-03-30 12:00:00,-20,124,12.18
2020-03-30 12:00:00,-20,128,12.42
2020-03-30 12:00:00,-16,112,12.75
2020-03-30 12:00:00,-16,116,12.78
2020-03-30 12:00:00,-16,120,13.24
2020-03-30 12:00:00,-16,124,12.59
2020-03-30 12:00:00,-16,128,12.47
2020-03-30 12:00:00,-12,112,13.4
2020-03-30 12:00:00,-12,116,13.85
2020-03-30 12:00:00,-12,120,13.55
2020-03-30 12:00:00,-12,124,13.2
2020-03-30 12:00:00,-12,128,13.45
2020-03-31 12:00:00,-36,112,5.62
2020-03-31 12:00:00,-36,116,5.6
2020-03-31 12:00:00,-36,120,5.72
2020-03-31 12:00:00,-36,124,5.91
2020-03-31 12:00:00,-36,128,5.69
2020-03-31 12:00:00,-32,112,7.22
2020-03-31 12:00:00,-32,116,7.39
2020-03-31 12:00:00,-32,120,7.0
2020-03-31 12:00:00,-32,124,6.62
2020-03-31 12:00:00,-32,128,6.63
2020-03-31 12:00:00,-28,112,9.17
2020-03-31 12:00:00,-28,116,9.13
2020-03-31 12:00:00,-28,120,9.59
2020-03-31 12:00:00,-28,124,9.06
2020-03-31 12:00:00,-28,128,8.34
2020-03-31 12:00:00,-24,112,10.58
2020-03-31 12:00:00,-24,116,10.54
2020-03-31 12:00:00,-24,120,10.69
2020-03-31 12:00:00,-24,124,10.87
2020-03-31 12:00:00,-24,128,10.53
2020-03-31 12:00:00,-20,112,12.16
2020-03-31 12:00:00,-20,116,12.51
2020-03-31 12:00:00,-20,120,12.22
2020-03-31 12:00:00,-20,124,12.04
2020-03-31 12:00:00,-20,128,11.87
2020-03-31 12:00:00,-16,112,12.95
2020-03-31 12:00:00,-16,116,12.64
2020-03-31 12:00:00,-16,120,12.62
2020-03-31 12:00:00,-16,124,12.71
2020-03-31 12:00:00,-16,128,12.9
2020-03-31 12:00:00,-12,112,14.61
2020-03-31 12:00:00,-12,116,14.24
2020-03-31 12:00:00,-12,120,13.61
2020-03-31 12:00:00,-12,124,12.89
2020-03-31 12:00:00,-12,128,13.32
2020-04-01 12:00:00,-36,112,6.02
2020-04-01 12:00:00,-36,116,6.19
2020-04-01 12:00:00,-36,120,6.06
2020-04-01 12:00:00,-36,124,6.13
2020-04-01 12:00:00,-36,128,5.76
2020-04-01 12:00:00,-32,112,7.43
2020-04-01 12:00:00,-32,116,7.48
2020-04-01 12:00:00,-32,120,7.34
2020-04-01 12:00:00,-32,124,7.16
2020-04-01 12:00:00,-32,128,7.08
2020-04-01 12:00:00,-28,112,9.57
2020-04-01 12:00:00,-28,116,9.76
2020-04-01 12:00:00,-28,120,9.28
2020-04-01 12:00:00,-28,124,9.01
2020-04-01 12:00:00,-28,128,8.96
2020-04-01 12:00:00,-24,112,10.47
2020-04-01 12:00:00,-24,116,10.6
2020-04-01 12:00:00,-24,120,10.76
2020-04-01 12:00:00,-24,124,10.72
2020-04-01 12:00:00,-24,128,10.9
2020-04-01 12:00:00,-20,112,12.4
2020-04-01 12:00:00,-20,116,12.51
2020-04-01 12:00:00,-20,120,12.29
2020-04-01 12:00:00,-20,124,11.86
2020-04-01 12:00:00,-20,128,11.5
2020-04-01 12:00:00,-16,112,12.66
2020-04-01 12:00:00,-16,116,12.49
2020-04-01 12:00:00,-16,120,12.6
2020-04-01 12:00:00,-16,124,13.6
2020-04-01 12:00:00,-16,128,13.42
2020-04-01 12:00:00,-12,112,13.59
2020-04-01 12:00:00,-12,116,13.47
2020-04-01 12:00:00,-12,120,13.12
2020-04-01 12:00:00,-12,124,13.3
2020-04-01 12:00:00,-12,128,13.77
2020-04-02 12:00:00,-36,112,5.78
2020-04-02 12:00:00,-36,116,5.53
2020-04-02 12:00:00,-36,120,5.55
2020-04-02 12:00:00,-36,124,5.57
2020-04-02 12:00:00,-36,128,5.77
2020-04-02 12:00:00,-32,112,7.39
2020-04-02 12:00:00,-32,116,7.04
2020-04-02 12:00:00,-32,120,7.76
2020-04-02 12:00:00,-32,124,7.51
2020-04-02 12:00:00,-32,128,7.34
2020-04-02 12:00:00,-28,112,8.98
2020-04-02 12:00:00,-28,116,9.56
2020-04-02 12:00:00,-28,120,9.59
2020-04-02 12:00:00,-28,124,9.31
2020-04-02 12:00:00,-28,128,9.38
2020-04-02 12:00:00,-24,112,9.91
2020-04-02 12:00:00,-24,116,10.13
2020-04-02 12:00:00,-24,120,10.53
2020-04-02 12:00:00,-24,124,10.33
2020-04-02 12:00:00,-24,128,10.16
2020-04-02 12:00:00,-20,112,11.94
2020-04-02 12:00:00,-20,116,11.05
2020-04-02 12:00:00,-20,120,10.75
2020-04-02 12:00:00,-20,124,11.15
2020-04-02 12:00:00,-20,128,11.28
2020-04-02 12:00:00,-16,112,12.15
2020-04-02 12:00:00,-16,116,13.02
2020-04-02 12:00:00,-16,120,13.3
2020-04-02 12:00:00,-16,124,12.59
2020-04-02 12:00:00,-16,128,12.52
2020-04-02 12:00:00,-12,112,14.08
2020-04-02 12:00:00,-12,116,13.4
2020-04-02 12:00:00,-12,120,12.8
2020-04-02 12:00:00,-12,124,13.13
2020-04-02 12:00:00,-12,128,12.77
2020-04-03 12:00:00,-36,112,5.72
2020-04-03 12:00:00,-36,116,5.63
2020-04-03 12:00:00,-36,120,5.74
2020-04-03 12:00:00,-36,124,5.59
2020-04-03 12:00:00,-36,128,5.38
2020-04-03 12:00:00,-32,112,7.25
2020-04-03 12:00:00,-32,116,7.38
2020-04-03 12:00:00,-32,120,7.03
2020-04-03 12:00:00,-32,124,6.95
2020-04-03 12:00:00,-32,128,6.87
2020-04-03 12:00:00,-28,112,9.11
2020-04-03 12:00:00,-28,116,8.93
2020-04-03 12:00:00,-28,120,9.14
2020-04-03 12:00:00,-28,124,8.93
2020-04-03 12:00:00,-28,128,8.69
2020-04-03 12:00:00,-24,112,9.96
2020-04-03 12:00:00,-24,116,10.65
2020-04-03 12:00:00,-24,120,10.38
2020-04-03 12:00:00,-24,124,9.87
2020-04-03 12:00:00,-24,128,10.05
2020-04-03 12:00:00,-20,112,11.21
2020-04-03 12:00:00,-20,116,10.77
2020-04-03 12:00:00,-20,120,11.23
2020-04-03 12:00:00,-20,124,11.25
2020-04-03 12:00:00,-20,128,11.16
2020-04-03 12:00:00,-16,112,12.02
2020-04-03 12:00:00,-16,116,12.63
2020-04-03 12:00:00,-16,120,12.53
2020-04-03 12:00:00,-16,124,12.11
2020-04-03 12:00:00,-16,128,12.48
2020-04-03 12:00:00,-12,112,13.44
2020-04-03 12:00:00,-12,116,13.29
2020-04-03 12:00:00,-12,120,12.59
2020-04-03 12:00:00,-12,124,12.3
2020-04-03 12:00:00,-12,128,12.69
2020-04-04 12:00:00,-36,112,5.73
2020-04-04 12:00:00,-36,116,5.71
2020-04-04 12:00:00,-36,120,5.73
2020-04-04 12:00:00,-36,124,5.67
2020-04-04 12:00:00,-36,128,5.63
2020-04-04 12:00:00,-32,112,7.3
2020-04-04 12:00:00,-32,116,7.34
2020-04-04 12:00:00,-32,120,7.47
2020-04-04 12:00:00,-32,124,7.36
2020-04-04 12:00:00,-32,128,7.29
2020-04-04 12:00:00,-28,112,8.36
2020-04-04 12:00:00,-28,116,9.05
2020-04-04 12:00:00,-28,120,9.23
2020-04-04 12:00:00,-28,124,9.06
2020-04-04 12:00:00,-28,128,8.72
2020-04-04 12:00:00,-24,112,9.77
2020-04-04 12:00:00,-24,116,10.13
2020-04-04 12:00:00,-24,120,9.92
2020-04-04 12:00:00,-24,124,10.0
2020-04-04 12:00:00,-24,128,9.93
2020-04-04 12:00:00,-20,112,10.78
2020-04-04 12:00:00,-20,116,11.04
2020-04-04 12:00:00,-20,120,11.13
2020-04-04 12:00:00,-20,124,11.29
2020-04-04 12:00:00,-20,128,11.24
2020-04-04 12:00:00,-16,112,11.98
2020-04-04 12:00:00,-16,116,11.91
2020-04-04 12:00:00,-16,120,11.81
2020-04-04 12:00:00,-16,124,11.77
2020-04-04 12:00:00,-16,128,12.61
2020-04-04 12:00:00,-12,112,12.46
2020-04-04 12:00:00,-12,116,12.95
2020-04-04 12:00:00,-12,120,13.42
2020-04-04 12:00:00,-12,124,12.88
2020-04-04 12:00:00,-12,128,12.11
2020-04-05 12:00:00,-36,112,5.82
2020-04-05 12:00:00,-36,116,5.62
2020-04-05 12:00:00,-36,120,5.46
2020-04-05 12:00:00,-36,124,5.69
2020-04-05 12:00:00,-36,128,5.79
2020-04-05 12:00:00,-32,112,7.16
2020-04-05 12:00:00,-32,116,6.99
2020-04-05 12:00:00,-32,120,7.12
2020-04-05 12:00:00,-32,124,7.26
2020-04-05 12:00:00,-32,128,7.05
2020-04-05 12:00:00,-28,112,8.13
2020-04-05 12:00:00,-28,116,8.33
2020-04-05 12:00:00,-28,120,8.29
2020-04-05 12:00:00,-28,124,8.16
2020-04-05 12:00:00,-28,128,7.95
2020-04-05 12:00:00,-24,112,8.58
2020-04-05 12:00:00,-24,116,8.87
2020-04-05 12:00:00,-24,120,9.47
2020-04-05 12:00:00,-24,124,9.4
2020-04-05 12:00:00,-24,128,9.21
2020-04-05 12:00:00,-20,112,10.03
2020-04-05 12:00:00,-20,116,9.8
2020-04-05 12:00:00,-20,120,10.0
2020-04-05 12:00:00,-20,124,10.66
2020-04-05 12:00:00,-20,128,10.92
2020-04-05 12:00:00,-16,112,11.18
2020-04-05 12:00:00,-16,116,11.75
2020-04-05 12:00:00,-16,120,11.77
2020-04-05 12:00:00,-16,124,11.96
2020-04-05 12:00:00,-16,128,12.55
2020-04-05 12:00:00,-12,112,13.24
2020-04-05 12:00:00,-12,116,12.48
2020-04-05 12:00:00,-12,120,12.27
2020-04-05 12:00:00,-12,124,12.61
2020-04-05 12:00:00,-12,128,12.58
2020-04-06 12:00:00,-36,112,5.52
2020-04-06 12:00:00,-36,116,5.61
2020-04-06 12:00:00,-36,120,5.4
2020-04-06 12:00:00,-36,124,5.61
2020-04-06 12:00:00,-36,128,5.75
2020-04-06 12:00:00,-32,112,7.41
2020-04-06 12:00:00,-32,116,7.27
2020-04-06 12:00:00,-32,120,7.05
2020-04-06 12:00:00,-32,124,6.82
2020-04-06 12:00:00,-32,128,6.57
2020-04-06 12:00:00,-28,112,8.44
2020-04-06 12:00:00,-28,116,8.17
2020-04-06 12:00:00,-28,120,7.95
2020-04-06 12:00:00,-28,124,7.67
2020-04-06 12:00:00,-28,128,7.73
2020-04-06 12:00:00,-24,112,9.51
2020-04-06 12:00:00,-24,116,9.19
2020-04-06 12:00:00,-24,120,9.29
2020-04-06 12:00:00,-24,124,9.18
2020-04-06 12:00:00,-24,128,8.98
2020-04-06 12:00:00,-20,112,9.99
2020-04-06 12:00:00,-20,116,9.89
2020-04-06 12:00:00,-20,120,9.94
2020-04-06 12:00:00,-20,124,10.66
2020-04-06 12:00:00,-20,128,10.93
2020-04-06 12:00:00,-16,112,12.04
2020-04-06 12:00:00,-16,116,11.65
2020-04-06 12:00:00,-16,120,11.16
2020-04-06 12:00:00,-16,124,11.23
2020-04-06 12:00:00,-16,128,12.38
2020-04-06 12:00:00,-12,112,12.5
2020-04-06 12:00:00,-12,116,12.59
2020-04-06 12:00:00,-12,120,12.23
2020-04-06 12:00:00,-12,124,12.35
2020-04-06 12:00:00,-12,128,12.5
2020-04-07 12:00:00,-36,112,5.89
2020-04-07 12:00:00,-36,116,5.69
2020-04-07 12:00:00,-36,120,5.41
2020-04-07 12:00:00,-36,124,5.67
2020-04-07 12:00:00,-36,128,5.51
2020-04-07 12:00:00,-32,112,7.5
2020-04-07 12:00:00,-32,116,6.96
2020-04-07 12:00:00,-32,120,6.92
2020-04-07 12:00:00,-32,124,6.88
2020-04-07 12:00:00,-32,128,6.98
2020-04-07 12:00:00,-28,112,8.89
2020-04-07 12:00:00,-28,116,8.19
2020-04-07 12:00:00,-28,120,7.93
2020-04-07 12:00:00,-28,124,7.8
2020-04-07 12:00:00,-28,128,7.83
2020-04-07 12:00:00,-24,112,9.29
2020-04-07 12:00:00,-24,116,9.19
2020-04-07 12:00:00,-24,120,9.17
2020-04-07 12:00:00,-24,124,9.14
2020-04-07 12:00:00,-24,128,9.17
2020-04-07 12:00:00,-20,112,10.34
2020-04-07 12:00:00,-20,116,10.62
2020-04-07 12:00:00,-20,120,10.51
2020-04-07 12:00:00,-20,124,10.41
2020-04-07 12:00:00,-20,128,10.35
2020-04-07 12:00:00,-16,112,11.64
2020-04-07 12:00:00,-16,116,11.5
2020-04-07 12:00:00,-16,120,11.33
2020-04-07 12:00:00,-16,124,11.67
2020-04-07 12:00:00,-16,128,11.9
2020-04-07 12:00:00,-12,112,12.37
2020-04-07 12:00:00,-12,116,12.89
2020-04-07 12:00:00,-12,120,12.46
2020-04-07 12:00:00,-12,124,11.38
2020-04-07 12:00:00,-12,128,11.71
2020-04-08 12:00:00,-36,112,5.87
2020-04-08 12:00:00,-36,116,5.89
2020-04-08 12:00:00,-36,120,5.92
2020-04-08 12:00:00,-36,124,5.79
2020-04-08 12:00:00,-36,128,5.6
2020-04-08 12:00:00,-32,112,7.29
2020-04-08 12:00:00,-32,116,7.5
2020-04-08 12:00:00,-32,120,7.21
2020-04-08 12:00:00,-32,124,7.25
2020-04-08 12:00:00,-32,128,6.89
2020-04-08 12:00:00,-28,112,8.6
2020-04-08 12:00:00,-28,116,8.7
2020-04-08 12:00:00,-28,120,8.43
2020-04-08 12:00:00,-28,124,8.05
2020-04-08 12:00:00,-28,128,7.52
2020-04-08 12:00:00,-24,112,9.38
2020-04-08 12:00:00,-24,116,10.0
2020-04-08 12:00:00,-24,120,9.98
2020-04-08 12:00:00,-24,124,9.1
2020-04-08 12:00:00,-24,128,8.58
2020-04-08 12:00:00,-20,112,10.5
2020-04-08 12:00:00,-20,116,10.65
2020-04-08 12:00:00,-20,120,10.36
2020-04-08 12:00:00,-20,124,9.63
2020-04-08 12:00:00,-20,128,9.49
2020-04-08 12:00:00,-16,112,11.79
2020-04-08 12:00:00,-16,116,11.76
2020-04-08 12:00:00,-16,120,10.74
2020-04-08 12:00:00,-16,124,10.72
2020-04-08 12:00:00,-16,128,12.0
2020-04-08 12:00:00,-12,112,12.47
2020-04-08 12:00:00,-12,116,11.33
2020-04-08 12:00:00,-12,120,11.1
2020-04-08 12:00:00,-12,124,12.93
2020-04-08 12:00:00,-12,128,12.69
2020-04-09 12:00:00,-36,112,5.93
