date,city,latitude,longitude,uv_index
2020-02-06 12:00:00,Nullagine,-21.888,120.107,15.38
2020-02-06 12:00:00,Paraburdoo,-23.201,117.671,15.16
2020-02-06 12:00:00,Perth,-31.952,115.859,12.79
2020-02-06 12:00:00,Pinjarra,-32.63,115.871,12.6
2020-02-06 12:00:00,Port Denison,-29.283,114.917,13.61
2020-02-06 12:00:00,Port Hedland,-20.31,118.601,16.06
2020-02-06 12:00:00,Quindalup,-33.667,115.145,12.35
2020-02-06 12:00:00,Ravenswood,-32.583,115.833,12.6
2020-02-06 12:00:00,Serpentine,-32.365,115.981,12.69
2020-02-06 12:00:00,Tom Price,-22.694,117.795,15.38
2020-02-06 12:00:00,Toodyay,-31.55,116.45,13.1
2020-02-06 12:00:00,Two Rocks,-31.495,115.588,12.99
2020-02-06 12:00:00,Vasse,-33.69,115.3,12.41
2020-02-06 12:00:00,Wagin,-33.317,117.35,12.76
2020-02-06 12:00:00,Waroona,-32.867,115.917,12.57
2020-02-06 12:00:00,Wickham,-20.675,117.14,15.6
2020-02-06 12:00:00,Wooroloo,-31.803,116.314,12.98
2020-02-06 12:00:00,Wundowie,-31.767,116.383,12.98
2020-02-06 12:00:00,Yallingup,-33.64,115.026,12.35
2020-02-06 12:00:00,Yanchep,-31.55,115.634,12.85
2020-02-06 12:00:00,York,-31.888,116.769,12.99
2020-02-06 12:00:00,Yunderup,-32.583,115.8,12.6
2020-02-07 12:00:00,Albany,-35.023,117.881,11.32
2020-02-07 12:00:00,Augusta,-34.312,115.159,11.57
2020-02-07 12:00:00,Australind,-33.279,115.715,12.18
2020-02-07 12:00:00,Bakers Hill,-31.751,116.455,13.66
2020-02-07 12:00:00,Bentley,-32.001,115.924,13.25
2020-02-07 12:00:00,Beverley,-32.109,116.926,13.54
2020-02-07 12:00:00,Bindoon,-31.38,116.097,13.71
2020-02-07 12:00:00,Binningup,-33.149,115.689,12.37
2020-02-07 12:00:00,Boddington,-32.802,116.471,12.77
2020-02-07 12:00:00,Boyanup,-33.486,115.73,12.18
2020-02-07 12:00:00,Bridgetown,-33.958,116.138,11.95
2020-02-07 12:00:00,Broome,-17.962,122.236,16.37
2020-02-07 12:00:00,Bullsbrook,-31.663,116.03,13.62
2020-02-07 12:00:00,Bunbury,-33.333,115.633,12.18
2020-02-07 12:00:00,Busselton,-33.648,115.346,11.97
2020-02-07 12:00:00,Cannington,-32.017,115.95,13.25
2020-02-07 12:00:00,Capel,-33.557,115.57,12.0
2020-02-07 12:00:00,Carnarvon,-24.867,113.661,15.07
2020-02-07 12:00:00,Chidlow,-31.857,116.272,13.66
2020-02-07 12:00:00,Collie,-33.363,116.156,12.31
2020-02-07 12:00:00,Cowaramup,-33.85,115.11,11.81
2020-02-07 12:00:00,Dampier,-20.66,116.71,15.82
2020-02-07 12:00:00,Denmark,-34.96,117.353,11.39
2020-02-07 12:00:00,Derby,-17.306,123.634,15.93
2020-02-07 12:00:00,Dongara,-29.251,114.934,13.48
2020-02-07 12:00:00,Donnybrook,-33.58,115.82,12.02
2020-02-07 12:00:00,Drummond Cove,-28.673000000000002,114.613,13.69
2020-02-07 12:00:00,Dunsborough,-33.617,115.1,11.94
2020-02-07 12:00:00,Esperance,-33.861,121.892,12.12
2020-02-07 12:00:00,Exmouth,-21.933,114.128,14.91
2020-02-07 12:00:00,Fitzroy Crossing,-18.194,125.567,15.52
2020-02-07 12:00:00,Fremantle,-32.057,115.744,13.25
2020-02-07 12:00:00,Geraldton,-28.774,114.609,13.51
2020-02-07 12:00:00,Halls Creek,-18.23,127.67,15.43
2020-02-07 12:00:00,Harvey,-33.08,115.89,12.39
2020-02-07 12:00:00,Jarrahdale,-32.339,116.062,13.2
2020-02-07 12:00:00,Jurien Bay,-30.297,115.042,13.42
2020-02-07 12:00:00,Kalbarri,-27.71,114.16,14.41
2020-02-07 12:00:00,Kalgoorlie,-30.749,121.466,14.17
2020-02-07 12:00:00,Kambalda,-31.2,121.67,13.98
2020-02-07 12:00:00,Kambalda West,-31.211,121.713,13.98
2020-02-07 12:00:00,Karratha,-20.736,116.846,15.92
2020-02-07 12:00:00,Katanning,-33.691,117.555,12.35
2020-02-07 12:00:00,Kojonup,-33.84,117.15,12.14
2020-02-07 12:00:00,Kununurra,-15.774000000000001,128.739,15.4
2020-02-07 12:00:00,Kwinana,-32.239,115.77,13.25
2020-02-07 12:00:00,Leschenault,-33.245,115.735,12.37
2020-02-07 12:00:00,Lesmurdie,-31.994,116.05,13.57
2020-02-07 12:00:00,Little Grove,-35.07,117.87,11.32
2020-02-07 12:00:00,Lower Chittering,-31.556,116.087,13.62
2020-02-07 12:00:00,Lower King,-34.958,117.938,11.51
2020-02-07 12:00:00,Mandurah,-32.529,115.723,12.73
2020-02-07 12:00:00,Manjimup,-34.241,116.146,11.74
2020-02-07 12:00:00,Margaret River,-33.955,115.075,11.81
2020-02-07 12:00:00,Merredin,-31.482,118.279,13.99
2020-02-07 12:00:00,Moora,-30.638,116.01,13.76
2020-02-07 12:00:00,Mount Barker,-34.63,117.667,11.68
2020-02-07 12:00:00,Mundijong,-32.284,115.973,13.06
2020-02-07 12:00:00,Narrogin,-32.936,117.178,12.97
2020-02-07 12:00:00,Newman,-23.354,119.732,16.06
2020-02-07 12:00:00,Northam,-31.653,116.666,13.71
2020-02-07 12:00:00,Nullagine,-21.888,120.107,16.12
2020-02-07 12:00:00,Paraburdoo,-23.201,117.671,15.3
2020-02-07 12:00:00,Perth,-31.952,115.859,13.43
2020-02-07 12:00:00,Pinjarra,-32.63,115.871,12.78
2020-02-07 12:00:00,Port Denison,-29.283,114.917,13.48
2020-02-07 12:00:00,Port Hedland,-20.31,118.601,16.11
2020-02-07 12:00:00,Quindalup,-33.667,115.145,11.94
2020-02-07 12:00:00,Ravenswood,-32.583,115.833,12.78
2020-02-07 12:00:00,Serpentine,-32.365,115.981,13.06
2020-02-07 12:00:00,Tom Price,-22.694,117.795,15.69
2020-02-07 12:00:00,Toodyay,-31.55,116.45,13.72
2020-02-07 12:00:00,Two Rocks,-31.495,115.588,13.53
2020-02-07 12:00:00,Vasse,-33.69,115.3,11.97
2020-02-07 12:00:00,Wagin,-33.317,117.35,12.52
2020-02-07 12:00:00,Waroona,-32.867,115.917,12.56
2020-02-07 12:00:00,Wickham,-20.675,117.14,15.95
2020-02-07 12:00:00,Wooroloo,-31.803,116.314,13.66
2020-02-07 12:00:00,Wundowie,-31.767,116.383,13.66
2020-02-07 12:00:00,Yallingup,-33.64,115.026,11.94
2020-02-07 12:00:00,Yanchep,-31.55,115.634,13.43
2020-02-07 12:00:00,York,-31.888,116.769,13.7
2020-02-07 12:00:00,Yunderup,-32.583,115.8,12.78
2020-02-08 12:00:00,Albany,-35.023,117.881,11.79
2020-02-08 12:00:00,Augusta,-34.312,115.159,12.03
2020-02-08 12:00:00,Australind,-33.279,115.715,12.5
2020-02-08 12:00:00,Bakers Hill,-31.751,116.455,13.31
2020-02-08 12:00:00,Bentley,-32.001,115.924,13.05
2020-02-08 12:00:00,Beverley,-32.109,116.926,13.17
2020-02-08 12:00:00,Bindoon,-31.38,116.097,13.42
2020-02-08 12:00:00,Binningup,-33.149,115.689,12.65
2020-02-08 12:00:00,Boddington,-32.802,116.471,12.83
2020-02-08 12:00:00,Boyanup,-33.486,115.73,12.5
2020-02-08 12:00:00,Bridgetown,-33.958,116.138,12.34
2020-02-08 12:00:00,Broome,-17.962,122.236,15.02
2020-02-08 12:00:00,Bullsbrook,-31.663,116.03,13.33
2020-02-08 12:00:00,Bunbury,-33.333,115.633,12.5
2020-02-08 12:00:00,Busselton,-33.648,115.346,12.36
2020-02-08 12:00:00,Cannington,-32.017,115.95,13.05
2020-02-08 12:00:00,Capel,-33.557,115.57,12.37
2020-02-08 12:00:00,Carnarvon,-24.867,113.661,14.38
2020-02-08 12:00:00,Chidlow,-31.857,116.272,13.31
2020-02-08 12:00:00,Collie,-33.363,116.156,12.58
2020-02-08 12:00:00,Cowaramup,-33.85,115.11,12.26
2020-02-08 12:00:00,Dampier,-20.66,116.71,17.54
2020-02-08 12:00:00,Denmark,-34.96,117.353,11.87
2020-02-08 12:00:00,Derby,-17.306,123.634,15.15
2020-02-08 12:00:00,Dongara,-29.251,114.934,13.98
2020-02-08 12:00:00,Donnybrook,-33.58,115.82,12.37
2020-02-08 12:00:00,Drummond Cove,-28.673000000000002,114.613,13.85
2020-02-08 12:00:00,Dunsborough,-33.617,115.1,12.36
2020-02-08 12:00:00,Esperance,-33.861,121.892,12.6
2020-02-08 12:00:00,Exmouth,-21.933,114.128,15.87
2020-02-08 12:00:00,Fitzroy Crossing,-18.194,125.567,15.05
2020-02-08 12:00:00,Fremantle,-32.057,115.744,13.08
2020-02-08 12:00:00,Geraldton,-28.774,114.609,13.94
2020-02-08 12:00:00,Halls Creek,-18.23,127.67,14.95
2020-02-08 12:00:00,Harvey,-33.08,115.89,12.62
2020-02-08 12:00:00,Jarrahdale,-32.339,116.062,13.08
2020-02-08 12:00:00,Jurien Bay,-30.297,115.042,13.74
2020-02-08 12:00:00,Kalbarri,-27.71,114.16,13.6
2020-02-08 12:00:00,Kalgoorlie,-30.749,121.466,14.37
2020-02-08 12:00:00,Kambalda,-31.2,121.67,14.0
2020-02-08 12:00:00,Kambalda West,-31.211,121.713,14.0
2020-02-08 12:00:00,Karratha,-20.736,116.846,17.72
2020-02-08 12:00:00,Katanning,-33.691,117.555,12.6
2020-02-08 12:00:00,Kojonup,-33.84,117.15,12.48
2020-02-08 12:00:00,Kununurra,-15.774000000000001,128.739,14.92
2020-02-08 12:00:00,Kwinana,-32.239,115.77,13.05
2020-02-08 12:00:00,Leschenault,-33.245,115.735,12.65
2020-02-08 12:00:00,Lesmurdie,-31.994,116.05,13.27
2020-02-08 12:00:00,Little Grove,-35.07,117.87,11.79
2020-02-08 12:00:00,Lower Chittering,-31.556,116.087,13.33
2020-02-08 12:00:00,Lower King,-34.958,117.938,11.97
2020-02-08 12:00:00,Mandurah,-32.529,115.723,12.81
2020-02-08 12:00:00,Manjimup,-34.241,116.146,12.16
2020-02-08 12:00:00,Margaret River,-33.955,115.075,12.26
2020-02-08 12:00:00,Merredin,-31.482,118.279,13.74
2020-02-08 12:00:00,Moora,-30.638,116.01,13.73
2020-02-08 12:00:00,Mount Barker,-34.63,117.667,12.13
2020-02-08 12:00:00,Mundijong,-32.284,115.973,12.97
2020-02-08 12:00:00,Narrogin,-32.936,117.178,12.93
2020-02-08 12:00:00,Newman,-23.354,119.732,16.47
2020-02-08 12:00:00,Northam,-31.653,116.666,13.33
2020-02-08 12:00:00,Nullagine,-21.888,120.107,16.24
2020-02-08 12:00:00,Paraburdoo,-23.201,117.671,16.68
2020-02-08 12:00:00,Pinjarra,-32.63,115.871,12.82
2020-02-08 12:00:00,Port Denison,-29.283,114.917,13.98
2020-02-08 12:00:00,Port Hedland,-20.31,118.601,16.66
2020-02-08 12:00:00,Quindalup,-33.667,115.145,12.36
2020-02-08 12:00:00,Ravenswood,-32.583,115.833,12.82
2020-02-08 12:00:00,Serpentine,-32.365,115.981,12.97
2020-02-08 12:00:00,Tom Price,-22.694,117.795,17.27
2020-02-08 12:00:00,Toodyay,-31.55,116.45,13.38
2020-02-08 12:00:00,Two Rocks,-31.495,115.588,13.34
2020-02-08 12:00:00,Vasse,-33.69,115.3,12.36
2020-02-08 12:00:00,Wagin,-33.317,117.35,12.69
2020-02-08 12:00:00,Waroona,-32.867,115.917,12.71
2020-02-08 12:00:00,Wickham,-20.675,117.14,17.71
2020-02-08 12:00:00,Wooroloo,-31.803,116.314,13.31
2020-02-08 12:00:00,Wundowie,-31.767,116.383,13.31
2020-02-08 12:00:00,Yallingup,-33.64,115.026,12.36
2020-02-08 12:00:00,Yanchep,-31.55,115.634,13.23
2020-02-08 12:00:00,York,-31.888,116.769,13.27
2020-02-08 12:00:00,Yunderup,-32.583,115.8,12.82
2020-02-09 12:00:00,Albany,-35.023,117.881,11.7
2020-02-09 12:00:00,Augusta,-34.312,115.159,12.04
2020-02-09 12:00:00,Australind,-33.279,115.715,12.05
2020-02-09 12:00:00,Bakers Hill,-31.751,116.455,12.35
2020-02-09 12:00:00,Bentley,-32.001,115.924,12.07
2020-02-09 12:00:00,Beverley,-32.109,116.926,12.13
2020-02-09 12:00:00,Bindoon,-31.38,116.097,12.84
2020-02-09 12:00:00,Binningup,-33.149,115.689,12.05
2020-02-09 12:00:00,Boddington,-32.802,116.471,12.05
2020-02-09 12:00:00,Boyanup,-33.486,115.73,12.05
2020-02-09 12:00:00,Bridgetown,-33.958,116.138,12.12
2020-02-09 12:00:00,Broome,-17.962,122.236,16.13
2020-02-09 12:00:00,Bullsbrook,-31.663,116.03,12.55
2020-02-09 12:00:00,Bunbury,-33.333,115.633,12.05
2020-02-09 12:00:00,Busselton,-33.648,115.346,12.08
2020-02-09 12:00:00,Cannington,-32.017,115.95,12.07
2020-02-09 12:00:00,Capel,-33.557,115.57,12.07
2020-02-09 12:00:00,Carnarvon,-24.867,113.661,15.19
2020-02-09 12:00:00,Chidlow,-31.857,116.272,12.35
2020-02-09 12:00:00,Collie,-33.363,116.156,12.08
2020-02-09 12:00:00,Cowaramup,-33.85,115.11,12.15
2020-02-09 12:00:00,Dampier,-20.66,116.71,15.88
2020-02-09 12:00:00,Denmark,-34.96,117.353,11.73
2020-02-09 12:00:00,Derby,-17.306,123.634,16.28
2020-02-09 12:00:00,Dongara,-29.251,114.934,13.84
2020-02-09 12:00:00,Donnybrook,-33.58,115.82,12.04
2020-02-09 12:00:00,Drummond Cove,-28.673000000000002,114.613,14.12
2020-02-09 12:00:00,Dunsborough,-33.617,115.1,12.1
2020-02-09 12:00:00,Esperance,-33.861,121.892,12.06
2020-02-09 12:00:00,Exmouth,-21.933,114.128,16.15
2020-02-09 12:00:00,Fitzroy Crossing,-18.194,125.567,15.87
2020-02-09 12:00:00,Fremantle,-32.057,115.744,12.1
2020-02-09 12:00:00,Geraldton,-28.774,114.609,13.96
2020-02-09 12:00:00,Halls Creek,-18.23,127.67,15.66
2020-02-09 12:00:00,Harvey,-33.08,115.89,12.0
2020-02-09 12:00:00,Jarrahdale,-32.339,116.062,12.15
2020-02-09 12:00:00,Jurien Bay,-30.297,115.042,13.4
2020-02-09 12:00:00,Kalbarri,-27.71,114.16,14.69
2020-02-09 12:00:00,Kalgoorlie,-30.749,121.466,13.61
2020-02-09 12:00:00,Kambalda,-31.2,121.67,13.28
2020-02-09 12:00:00,Kambalda West,-31.211,121.713,13.28
2020-02-09 12:00:00,Karratha,-20.736,116.846,15.91
2020-02-09 12:00:00,Katanning,-33.691,117.555,12.07
2020-02-09 12:00:00,Kojonup,-33.84,117.15,12.13
2020-02-09 12:00:00,Kununurra,-15.774000000000001,128.739,15.25
2020-02-09 12:00:00,Kwinana,-32.239,115.77,12.07
2020-02-09 12:00:00,Leschenault,-33.245,115.735,12.05
2020-02-09 12:00:00,Lesmurdie,-31.994,116.05,12.31
2020-02-09 12:00:00,Little Grove,-35.07,117.87,11.7
2020-02-09 12:00:00,Lower Chittering,-31.556,116.087,12.55
2020-02-09 12:00:00,Lower King,-34.958,117.938,11.84
2020-02-09 12:00:00,Mandurah,-32.529,115.723,12.01
2020-02-09 12:00:00,Manjimup,-34.241,116.146,12.03
2020-02-09 12:00:00,Margaret River,-33.955,115.075,12.15
2020-02-09 12:00:00,Merredin,-31.482,118.279,12.88
2020-02-09 12:00:00,Moora,-30.638,116.01,13.53
2020-02-09 12:00:00,Mount Barker,-34.63,117.667,11.94
2020-02-09 12:00:00,Mundijong,-32.284,115.973,12.06
2020-02-09 12:00:00,Narrogin,-32.936,117.178,12.08
2020-02-09 12:00:00,Newman,-23.354,119.732,15.44
2020-02-09 12:00:00,Northam,-31.653,116.666,12.57
2020-02-09 12:00:00,Nullagine,-21.888,120.107,15.79
2020-02-09 12:00:00,Paraburdoo,-23.201,117.671,16.48
2020-02-09 12:00:00,Perth,-31.952,115.859,12.22
2020-02-09 12:00:00,Pinjarra,-32.63,115.871,12.0
2020-02-09 12:00:00,Port Denison,-29.283,114.917,13.84
2020-02-09 12:00:00,Port Hedland,-20.31,118.601,15.81
2020-02-09 12:00:00,Quindalup,-33.667,115.145,12.1
2020-02-09 12:00:00,Ravenswood,-32.583,115.833,12.0
2020-02-09 12:00:00,Serpentine,-32.365,115.981,12.06
2020-02-09 12:00:00,Tom Price,-22.694,117.795,16.66
2020-02-09 12:00:00,Toodyay,-31.55,116.45,12.61
2020-02-09 12:00:00,Two Rocks,-31.495,115.588,12.73
2020-02-09 12:00:00,Vasse,-33.69,115.3,12.08
2020-02-09 12:00:00,Wagin,-33.317,117.35,12.05
2020-02-09 12:00:00,Waroona,-32.867,115.917,11.98
2020-02-09 12:00:00,Wickham,-20.675,117.14,15.91
2020-02-09 12:00:00,Wooroloo,-31.803,116.314,12.35
2020-02-09 12:00:00,Wundowie,-31.767,116.383,12.35
2020-02-09 12:00:00,Yallingup,-33.64,115.026,12.1
2020-02-09 12:00:00,Yanchep,-31.55,115.634,12.45
2020-02-09 12:00:00,York,-31.888,116.769,12.3
2020-02-09 12:00:00,Yunderup,-32.583,115.8,12.0
2020-02-10 12:00:00,Albany,-35.023,117.881,11.73
2020-02-10 12:00:00,Augusta,-34.312,115.159,12.15
2020-02-10 12:00:00,Australind,-33.279,115.715,12.53
2020-02-10 12:00:00,Bakers Hill,-31.751,116.455,13.7
2020-02-10 12:00:00,Bentley,-32.001,115.924,13.27
2020-02-10 12:00:00,Beverley,-32.109,116.926,13.61
2020-02-10 12:00:00,Bindoon,-31.38,116.097,13.93
2020-02-10 12:00:00,Binningup,-33.149,115.689,12.68
2020-02-10 12:00:00,Boddington,-32.802,116.471,13.09
2020-02-10 12:00:00,Boyanup,-33.486,115.73,12.53
2020-02-10 12:00:00,Bridgetown,-33.958,116.138,12.38
2020-02-10 12:00:00,Broome,-17.962,122.236,14.63
2020-02-10 12:00:00,Bullsbrook,-31.663,116.03,13.74
2020-02-10 12:00:00,Bunbury,-33.333,115.633,12.53
2020-02-10 12:00:00,Busselton,-33.648,115.346,12.37
2020-02-10 12:00:00,Cannington,-32.017,115.95,13.27
2020-02-10 12:00:00,Capel,-33.557,115.57,12.42
2020-02-10 12:00:00,Carnarvon,-24.867,113.661,15.1
2020-02-10 12:00:00,Chidlow,-31.857,116.272,13.7
2020-02-10 12:00:00,Collie,-33.363,116.156,12.7
2020-02-10 12:00:00,Cowaramup,-33.85,115.11,12.26
2020-02-10 12:00:00,Dampier,-20.66,116.71,14.51
2020-02-10 12:00:00,Denmark,-34.96,117.353,11.81
2020-02-10 12:00:00,Derby,-17.306,123.634,14.62
2020-02-10 12:00:00,Dongara,-29.251,114.934,14.12
2020-02-10 12:00:00,Donnybrook,-33.58,115.82,12.43
2020-02-10 12:00:00,Drummond Cove,-28.673000000000002,114.613,13.99
2020-02-10 12:00:00,Dunsborough,-33.617,115.1,12.32
2020-02-10 12:00:00,Esperance,-33.861,121.892,12.25
2020-02-10 12:00:00,Exmouth,-21.933,114.128,13.83
2020-02-10 12:00:00,Fitzroy Crossing,-18.194,125.567,15.53
2020-02-10 12:00:00,Fremantle,-32.057,115.744,13.24
2020-02-10 12:00:00,Geraldton,-28.774,114.609,13.98
2020-02-10 12:00:00,Halls Creek,-18.23,127.67,16.53
2020-02-10 12:00:00,Harvey,-33.08,115.89,12.72
2020-02-10 12:00:00,Jarrahdale,-32.339,116.062,13.32
2020-02-10 12:00:00,Jurien Bay,-30.297,115.042,14.05
2020-02-10 12:00:00,Kalbarri,-27.71,114.16,14.2
2020-02-10 12:00:00,Kalgoorlie,-30.749,121.466,14.26
2020-02-10 12:00:00,Kambalda,-31.2,121.67,13.92
2020-02-10 12:00:00,Kambalda West,-31.211,121.713,13.92
2020-02-10 12:00:00,Karratha,-20.736,116.846,14.49
2020-02-10 12:00:00,Katanning,-33.691,117.555,12.69
2020-02-10 12:00:00,Kojonup,-33.84,117.15,12.51
2020-02-10 12:00:00,Kununurra,-15.774000000000001,128.739,15.83
2020-02-10 12:00:00,Kwinana,-32.239,115.77,13.27
2020-02-10 12:00:00,Leschenault,-33.245,115.735,12.68
2020-02-10 12:00:00,Lesmurdie,-31.994,116.05,13.59
2020-02-10 12:00:00,Little Grove,-35.07,117.87,11.73
2020-02-10 12:00:00,Lower Chittering,-31.556,116.087,13.74
2020-02-10 12:00:00,Lower King,-34.958,117.938,11.93
2020-02-10 12:00:00,Mandurah,-32.529,115.723,12.89
2020-02-10 12:00:00,Manjimup,-34.241,116.146,12.2
2020-02-10 12:00:00,Margaret River,-33.955,115.075,12.26
2020-02-10 12:00:00,Merredin,-31.482,118.279,14.38
2020-02-10 12:00:00,Moora,-30.638,116.01,14.38
2020-02-10 12:00:00,Mount Barker,-34.63,117.667,12.08
2020-02-10 12:00:00,Mundijong,-32.284,115.973,13.14
2020-02-10 12:00:00,Narrogin,-32.936,117.178,13.35
2020-02-10 12:00:00,Newman,-23.354,119.732,16.05
2020-02-10 12:00:00,Northam,-31.653,116.666,13.88
2020-02-10 12:00:00,Nullagine,-21.888,120.107,14.46
2020-02-10 12:00:00,Paraburdoo,-23.201,117.671,16.4
2020-02-10 12:00:00,Perth,-31.952,115.859,13.44
2020-02-10 12:00:00,Pinjarra,-32.63,115.871,12.97
2020-02-10 12:00:00,Port Denison,-29.283,114.917,14.12
2020-02-10 12:00:00,Port Hedland,-20.31,118.601,14.21
2020-02-10 12:00:00,Quindalup,-33.667,115.145,12.32
2020-02-10 12:00:00,Ravenswood,-32.583,115.833,12.97
2020-02-10 12:00:00,Serpentine,-32.365,115.981,13.14
2020-02-10 12:00:00,Tom Price,-22.694,117.795,15.96
2020-02-10 12:00:00,Toodyay,-31.55,116.45,13.86
2020-02-10 12:00:00,Two Rocks,-31.495,115.588,13.69
2020-02-10 12:00:00,Vasse,-33.69,115.3,12.37
2020-02-10 12:00:00,Wagin,-33.317,117.35,12.9
2020-02-10 12:00:00,Waroona,-32.867,115.917,12.83
2020-02-10 12:00:00,Wickham,-20.675,117.14,14.43
2020-02-10 12:00:00,Wooroloo,-31.803,116.314,13.7
2020-02-10 12:00:00,Wundowie,-31.767,116.383,13.7
2020-02-10 12:00:00,Yallingup,-33.64,115.026,12.32
2020-02-10 12:00:00,Yanchep,-31.55,115.634,13.51
2020-02-10 12:00:00,York,-31.888,116.769,13.77
2020-02-10 12:00:00,Yunderup,-32.583,115.8,12.97
2020-02-11 12:00:00,Albany,-35.023,117.881,11.5
2020-02-11 12:00:00,Augusta,-34.312,115.159,11.46
2020-02-11 12:00:00,Australind,-33.279,115.715,11.98
2020-02-11 12:00:00,Bakers Hill,-31.751,116.455,13.02
2020-02-11 12:00:00,Bentley,-32.001,115.924,12.57
2020-02-11 12:00:00,Beverley,-32.109,116.926,13.05
2020-02-11 12:00:00,Bindoon,-31.38,116.097,13.08
2020-02-11 12:00:00,Binningup,-33.149,115.689,12.13
2020-02-11 12:00:00,Boddington,-32.802,116.471,12.52
2020-02-11 12:00:00,Boyanup,-33.486,115.73,11.98
2020-02-11 12:00:00,Bridgetown,-33.958,116.138,11.85
2020-02-11 12:00:00,Broome,-17.962,122.236,15.43
2020-02-11 12:00:00,Bullsbrook,-31.663,116.03,12.96
2020-02-11 12:00:00,Bunbury,-33.333,115.633,11.98
2020-02-11 12:00:00,Busselton,-33.648,115.346,11.78
2020-02-11 12:00:00,Cannington,-32.017,115.95,12.57
2020-02-11 12:00:00,Capel,-33.557,115.57,11.86
2020-02-11 12:00:00,Carnarvon,-24.867,113.661,14.54
2020-02-11 12:00:00,Chidlow,-31.857,116.272,13.02
2020-02-11 12:00:00,Collie,-33.363,116.156,12.15
2020-02-11 12:00:00,Cowaramup,-33.85,115.11,11.58
2020-02-11 12:00:00,Dampier,-20.66,116.71,15.49
2020-02-11 12:00:00,Denmark,-34.96,117.353,11.51
2020-02-11 12:00:00,Derby,-17.306,123.634,15.5
2020-02-11 12:00:00,Dongara,-29.251,114.934,13.58
2020-02-11 12:00:00,Donnybrook,-33.58,115.82,11.88
2020-02-11 12:00:00,Drummond Cove,-28.673000000000002,114.613,13.79
2020-02-11 12:00:00,Dunsborough,-33.617,115.1,11.68
2020-02-11 12:00:00,Esperance,-33.861,121.892,12.59
2020-02-11 12:00:00,Exmouth,-21.933,114.128,15.82
2020-02-11 12:00:00,Fitzroy Crossing,-18.194,125.567,15.14
2020-02-11 12:00:00,Fremantle,-32.057,115.744,12.51
2020-02-11 12:00:00,Geraldton,-28.774,114.609,13.66
2020-02-11 12:00:00,Halls Creek,-18.23,127.67,15.16
2020-02-11 12:00:00,Harvey,-33.08,115.89,12.17
2020-02-11 12:00:00,Jarrahdale,-32.339,116.062,12.68
2020-02-11 12:00:00,Jurien Bay,-30.297,115.042,13.03
2020-02-11 12:00:00,Kalbarri,-27.71,114.16,13.71
2020-02-11 12:00:00,Kalgoorlie,-30.749,121.466,13.71
2020-02-11 12:00:00,Kambalda,-31.2,121.67,13.4
2020-02-11 12:00:00,Kambalda West,-31.211,121.713,13.4
2020-02-11 12:00:00,Karratha,-20.736,116.846,15.44
2020-02-11 12:00:00,Katanning,-33.691,117.555,12.32
2020-02-11 12:00:00,Kojonup,-33.84,117.15,12.06
2020-02-11 12:00:00,Kununurra,-15.774000000000001,128.739,15.69
2020-02-11 12:00:00,Kwinana,-32.239,115.77,12.57
2020-02-11 12:00:00,Leschenault,-33.245,115.735,12.13
2020-02-11 12:00:00,Lesmurdie,-31.994,116.05,12.87
2020-02-11 12:00:00,Little Grove,-35.07,117.87,11.5
2020-02-11 12:00:00,Lower Chittering,-31.556,116.087,12.96
2020-02-11 12:00:00,Lower King,-34.958,117.938,11.67
2020-02-11 12:00:00,Mandurah,-32.529,115.723,12.27
2020-02-11 12:00:00,Manjimup,-34.241,116.146,11.68
2020-02-11 12:00:00,Margaret River,-33.955,115.075,11.58
2020-02-11 12:00:00,Merredin,-31.482,118.279,13.74
2020-02-11 12:00:00,Moora,-30.638,116.01,13.48
2020-02-11 12:00:00,Mount Barker,-34.63,117.667,11.78
2020-02-11 12:00:00,Mundijong,-32.284,115.973,12.48
2020-02-11 12:00:00,Narrogin,-32.936,117.178,12.8
2020-02-11 12:00:00,Newman,-23.354,119.732,15.19
2020-02-11 12:00:00,Northam,-31.653,116.666,13.18
2020-02-11 12:00:00,Nullagine,-21.888,120.107,14.73
2020-02-11 12:00:00,Paraburdoo,-23.201,117.671,16.07
2020-02-11 12:00:00,Perth,-31.952,115.859,12.69
2020-02-11 12:00:00,Pinjarra,-32.63,115.871,12.36
2020-02-11 12:00:00,Port Denison,-29.283,114.917,13.58
2020-02-11 12:00:00,Port Hedland,-20.31,118.601,14.85
2020-02-11 12:00:00,Quindalup,-33.667,115.145,11.68
2020-02-11 12:00:00,Ravenswood,-32.583,115.833,12.36
2020-02-11 12:00:00,Serpentine,-32.365,115.981,12.48
2020-02-11 12:00:00,Tom Price,-22.694,117.795,16.02
2020-02-11 12:00:00,Toodyay,-31.55,116.45,13.11
2020-02-11 12:00:00,Two Rocks,-31.495,115.588,12.76
2020-02-11 12:00:00,Vasse,-33.69,115.3,11.78
2020-02-11 12:00:00,Wagin,-33.317,117.35,12.45
2020-02-11 12:00:00,Waroona,-32.867,115.917,12.26
2020-02-11 12:00:00,Wickham,-20.675,117.14,15.35
2020-02-11 12:00:00,Wooroloo,-31.803,116.314,13.02
2020-02-11 12:00:00,Wundowie,-31.767,116.383,13.02
2020-02-11 12:00:00,Yallingup,-33.64,115.026,11.68
2020-02-11 12:00:00,Yanchep,-31.55,115.634,12.65
2020-02-11 12:00:00,York,-31.888,116.769,13.18
2020-02-11 12:00:00,Yunderup,-32.583,115.8,12.36
